"scientific_name","datetime","place_guess","latitude","longitude","tag_list","common_name","url","image_url","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on","time_zone","txNmsrch"
"Abudefduf sexfasciatus","2023-07-19 13:41:12 +0300","Marsa Shouna, Egypt","25.467012","34.680892","Abudefduf sexfasciatus Scissortail Sergeant, Egypt, Abudefduf Genus (Sergeant Majors), Marsa Shouna, Abudefdus vaigiensis Indo-Pacific Sergeant, Abudefduf sexfasciatus, Abudefdus vaigiensis, DSCI0497.jpg","Scissortail Sergeant","https://www.inaturalist.org/observations/196852826","https://static.inaturalist.org/photos/346557628/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","3","0","2023-07-19","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2009-08-21 00:00:00 +0200","Al-Ghurdaqah, EG-BA, EG","27.2394","33.872","","Scissortail Sergeant","https://www.inaturalist.org/observations/196841166","https://inaturalist-open-data.s3.amazonaws.com/photos/346533946/medium.jpg","Schaarstaartsergeantvis","Actinopterygii","49401","2","0","2009-08-21","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2024-01-14 11:48:00 +0200","Gulf of Suez, South Sinai, EG","28.5866590589","33.1114361242","","Scissortail Sergeant","https://www.inaturalist.org/observations/196788588","https://static.inaturalist.org/photos/346426337/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","1","0","2024-01-14","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2009-08-20 00:00:00 +0200","Al-Ghurdaqah, EG-BA, EG","27.265","33.8337","","Scissortail Sergeant","https://www.inaturalist.org/observations/196695646","https://inaturalist-open-data.s3.amazonaws.com/photos/346237690/medium.jpg","Schaarstaartsergeantvis","Actinopterygii","49401","2","0","2009-08-20","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2009-08-19 13:07:00 +0300","Al-Ghurdaqah, EG-BA, EG","27.265","33.8337","","Scissortail Sergeant","https://www.inaturalist.org/observations/196502595","https://inaturalist-open-data.s3.amazonaws.com/photos/345976184/medium.jpg","Schaarstaartsergeantvis","Actinopterygii","49401","2","0","2009-08-19","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2009-08-18 00:00:00 +0200","Al-Ghurdaqah, EG-BA, EG","27.265","33.8337","","Scissortail Sergeant","https://www.inaturalist.org/observations/196357210","https://inaturalist-open-data.s3.amazonaws.com/photos/345677214/medium.jpg","Schaarstaartsergeantvis","Actinopterygii","49401","2","0","2009-08-18","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2009-08-17 00:00:00 +0200","Al-Ghurdaqah, EG-BA, EG","27.2977","33.8195","","Scissortail Sergeant","https://www.inaturalist.org/observations/196296158","https://inaturalist-open-data.s3.amazonaws.com/photos/345552354/medium.jpg","Schaarstaartsergeantvis","Actinopterygii","49401","1","0","2009-08-17","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2018-09-29 12:20:00 +0300","Be'er Sheva, Israel","29.507112","34.922386","Abudefduf sexfasciatus, Animal, Aquatic, Coral Reef, Damselfish, Diving, Eilat, Fish, Israel, Marine, Ocean, Reef, SCUBA, Saltwater Fish, Scissortail Sergeant, Scuba Diving, Sea, Sergeant Major, Tropical, Tropical Fish, Underwater, marine life, sea life, snorkeling","Scissortail Sergeant","https://www.inaturalist.org/observations/195960936","https://inaturalist-open-data.s3.amazonaws.com/photos/344882548/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","3","0","2018-09-29","Jerusalem","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-09-30 10:46:00 +0300","","26.3819976068","34.2882613893","","Scissortail Sergeant","https://www.inaturalist.org/observations/195605128","https://inaturalist-open-data.s3.amazonaws.com/photos/344163735/medium.jpg","Abudefduf sexfasciatus","Actinopterygii","49401","2","0","2023-09-30","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-12-24 13:11:00 +0200","Red Sea, Red Sea, EG","27.1528546313","33.8682437743","","Scissortail Sergeant","https://www.inaturalist.org/observations/194755070","https://inaturalist-open-data.s3.amazonaws.com/photos/342425601/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-12-24","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-03-27 11:40:00 +0200","Jaza'ir Jiftun, <U+00C4>gypten","27.2065909743","33.925608538","","Scissortail Sergeant","https://www.inaturalist.org/observations/193656133","https://inaturalist-open-data.s3.amazonaws.com/photos/340208451/medium.jpeg","Scherenschwanz-Sergeant","Actinopterygii","49401","3","0","2023-03-27","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-08-01 16:30:00 +0300","Sataya, <U+00C9>gypte","24.1637190067","35.6820913874","","Scissortail Sergeant","https://www.inaturalist.org/observations/193139789","https://inaturalist-open-data.s3.amazonaws.com/photos/339230971/medium.jpeg","Sergent-major <U+00E0> queue en ciseaux","Actinopterygii","49401","2","0","2023-08-01","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-08-01 16:21:00 +0300","Sataya, <U+00C9>gypte","24.1637190067","35.6820913874","","Scissortail Sergeant","https://www.inaturalist.org/observations/193139787","https://inaturalist-open-data.s3.amazonaws.com/photos/339230970/medium.jpeg","Sergent-major <U+00E0> queue en ciseaux","Actinopterygii","49401","2","0","2023-08-01","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-12-02 15:37:00 +0200","Marsa Alam, Red Sea Governorate, Egypt","25.3393150823","34.7388029443","","Scissortail Sergeant","https://www.inaturalist.org/observations/192942461","https://static.inaturalist.org/photos/338824730/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-12-02","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-11-03 07:16:19 +0300","","20.062896562","38.4222154099","","Scissortail Sergeant","https://www.inaturalist.org/observations/191883259","https://inaturalist-open-data.s3.amazonaws.com/photos/336732470/medium.jpeg","Scherenschwanz-Sergeant","Actinopterygii","49401","2","0","2023-11-03","Etc/GMT-3","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-11-19 07:15:00 +0200","Marsa Alam, Red Sea Governorate, Egypt","25.2698670579","34.7844477157","","Scissortail Sergeant","https://www.inaturalist.org/observations/191484441","https://inaturalist-open-data.s3.amazonaws.com/photos/335915001/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-11-19","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-10-16 08:28:00 +0300","Marsa Shagra Village","25.2456662358","34.7971512741","","Scissortail Sergeant","https://www.inaturalist.org/observations/191482710","https://static.inaturalist.org/photos/335930104/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","3","0","2023-10-16","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-11-11 10:54:00 +0200","El Qoseir, Red Sea Governorate, Egypt","25.8674006683","34.4177999837","","Scissortail Sergeant","https://www.inaturalist.org/observations/190973151","https://inaturalist-open-data.s3.amazonaws.com/photos/334905352/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-11-11","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-11-06 15:14:00 +0200","Marsa Shagra Halaib W Shalatin<U+060C> 22km North<U+060C> Marsa Alam, Red Sea Governorate 84712, Egypt","25.2451469","34.7939118","","Scissortail Sergeant","https://www.inaturalist.org/observations/190716314","https://static.inaturalist.org/photos/334372774/medium.jpg","<U+00FA>tesn<U+00ED>k <U+0161>estipruh<U+00FD>","Actinopterygii","49401","3","0","2023-11-06","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-10-17 07:44:00 +0300","Marsa Shagra, Marsa Alam, Red Sea Governorate, Egypt","25.2449915714","34.7962321709","","Scissortail Sergeant","https://www.inaturalist.org/observations/190564313","https://inaturalist-open-data.s3.amazonaws.com/photos/334101164/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","3","0","2023-10-17","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-10-26 08:39:00 +0300","Fort Arabesque, Hurghada, Red Sea Governorate, Egypt","26.9973900869","33.9051974868","","Scissortail Sergeant","https://www.inaturalist.org/observations/190564220","https://inaturalist-open-data.s3.amazonaws.com/photos/334100891/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","3","0","2023-10-26","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-10-27 08:58:04 +0200","FGH7+2C, <U+00C4>gypten","28.4776310787","34.5134455338","","Scissortail Sergeant","https://www.inaturalist.org/observations/189198160","https://static.inaturalist.org/photos/331365090/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-10-27","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-10-04 12:39:00 +0300","Be'er Sheva, Israel","29.510479958","34.9240546307","","Scissortail Sergeant","https://www.inaturalist.org/observations/188847143","https://inaturalist-open-data.s3.amazonaws.com/photos/330646787/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-10-04","Jerusalem","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-07-30 12:50:00 +0300","<U+05D1><U+05D0><U+05E8> <U+05E9><U+05D1><U+05E2>, <U+05D9><U+05E9><U+05E8><U+05D0><U+05DC>","29.5093666764","34.923386086","","Scissortail Sergeant","https://www.inaturalist.org/observations/186874283","https://inaturalist-open-data.s3.amazonaws.com/photos/326673180/medium.jpeg","<U+05D3><U+05E4><U+05D3><U+05D5><U+05E3> <U+05E9><U+05E9>-<U+05E4><U+05E1><U+05D9>","Actinopterygii","49401","2","0","2023-07-30","Jerusalem","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-10-04 00:00:00 +0200","Sant Katrin, EG-JS, EG","28.4775288146","34.513309747","","Scissortail Sergeant","https://www.inaturalist.org/observations/186383833","https://static.inaturalist.org/photos/325713088/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-10-04","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2018-06-09 12:49:58 +0200","Egypt","27.2471598002","33.894857727","","Scissortail Sergeant","https://www.inaturalist.org/observations/185790984","https://inaturalist-open-data.s3.amazonaws.com/photos/324540189/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2018-06-09","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-09-24 09:03:00 +0300","Marsa Alam, Red Sea Governorate, Egypt","25.3393281168","34.7391021265","","Scissortail Sergeant","https://www.inaturalist.org/observations/185777304","https://inaturalist-open-data.s3.amazonaws.com/photos/324509570/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2023-09-24","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-09-24 07:23:00 +0300","Marsa Alam, Red Sea Governorate, Egypt","25.3393281168","34.7391021265","","Scissortail Sergeant","https://www.inaturalist.org/observations/185766250","https://inaturalist-open-data.s3.amazonaws.com/photos/324488037/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2023-09-24","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-09-23 14:36:00 +0300","Marsa Alam, Red Sea Governorate, Egypt","25.3393281168","34.7391021265","","Scissortail Sergeant","https://www.inaturalist.org/observations/185737281","https://inaturalist-open-data.s3.amazonaws.com/photos/324429702/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-09-23","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-09-23 14:14:00 +0300","Marsa Alam, Red Sea Governorate, Egypt","25.3393281168","34.7391021265","","Scissortail Sergeant","https://www.inaturalist.org/observations/185737176","https://inaturalist-open-data.s3.amazonaws.com/photos/324429148/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2023-09-23","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-05-04 10:35:00 +0300","Aqaba Qasabah District, Jordan","29.4247777778","34.973275","","Scissortail Sergeant","https://www.inaturalist.org/observations/185566837","https://inaturalist-open-data.s3.amazonaws.com/photos/324100417/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-05-04","Asia/Amman","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-08-31 15:41:00 +0300","Eilat, Israel","29.5097775581","34.9233362202","","Scissortail Sergeant","https://www.inaturalist.org/observations/184582314","https://inaturalist-open-data.s3.amazonaws.com/photos/322220245/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-08-31","Jerusalem","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2011-10-11 08:46:00 +0200","Janub Sina', EG","28.5606792617","34.5560052458","","Scissortail Sergeant","https://www.inaturalist.org/observations/183982449","https://static.inaturalist.org/photos/321068276/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2011-10-11","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2011-10-09 14:45:00 +0200","Egypt","27.635724434","34.3681726632","","Scissortail Sergeant","https://www.inaturalist.org/observations/183958676","https://static.inaturalist.org/photos/321027702/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2011-10-09","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2011-10-09 12:25:00 +0200","","27.648822067","33.8715549373","","Scissortail Sergeant","https://www.inaturalist.org/observations/183858198","https://static.inaturalist.org/photos/320818886/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2011-10-09","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2011-10-07 16:22:00 +0200","Janub Sina', EG","28.4202269682","34.4941103853","","Scissortail Sergeant","https://www.inaturalist.org/observations/183096459","https://static.inaturalist.org/photos/319370067/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2011-10-07","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-09-06 10:00:00 +0300","Abu Dabbab, Marsa Alam, Red Sea Governorate 1926501, Egypt","25.337374","34.7381258","","Scissortail Sergeant","https://www.inaturalist.org/observations/182044247","https://inaturalist-open-data.s3.amazonaws.com/photos/317332589/medium.png","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-09-06","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2012-05-13 11:44:00 +0200","Sharm El-Sheikh, Qesm Sharm Ash Sheikh, South Sinai Governorate, Egypt","27.9466177028","34.3858094928","","Scissortail Sergeant","https://www.inaturalist.org/observations/180976366","https://inaturalist-open-data.s3.amazonaws.com/photos/315337524/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2012-05-13","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-08-20 13:05:00 +0300","Shushah M23","27.9334085571","34.9195243955","","Scissortail Sergeant","https://www.inaturalist.org/observations/179632944","https://inaturalist-open-data.s3.amazonaws.com/photos/312767746/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-08-20","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-08-20 11:00:00 +0300","Shuchah G22","27.9390217194","34.9183889095","","Scissortail Sergeant","https://www.inaturalist.org/observations/179632150","https://inaturalist-open-data.s3.amazonaws.com/photos/312766110/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-08-20","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-08-02 15:05:00 +0300","Marsa Alam, Red Sea Governorate, Egitto","24.7045633333","35.0909233333","","Scissortail Sergeant","https://www.inaturalist.org/observations/177693990","https://inaturalist-open-data.s3.amazonaws.com/photos/309085716/medium.jpeg","Sergente dalla coda a forbice","Actinopterygii","49401","3","0","2023-08-02","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-04-18 12:22:00 +0200","Sharm el-Sheikh, EG-JS, EG","27.9977540041","34.436276306","","Scissortail Sergeant","https://www.inaturalist.org/observations/177525716","https://inaturalist-open-data.s3.amazonaws.com/photos/308769664/medium.jpg","Sergent-major <U+00E0> queue en ciseaux","Actinopterygii","49401","3","0","2023-04-18","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-07-28 00:54:55 +0300","Marsa 'Alam, EG-BA, EG","24.6091286769","35.1953791954","","Scissortail Sergeant","https://www.inaturalist.org/observations/175352365","https://inaturalist-open-data.s3.amazonaws.com/photos/304735209/medium.jpeg","Scherenschwanz-Sergeant","Actinopterygii","49401","2","0","2023-07-28","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-07-28 01:13:25 +0300","Marsa 'Alam, EG-BA, EG","24.7308650508","35.1024850464","","Scissortail Sergeant","https://www.inaturalist.org/observations/175351537","https://inaturalist-open-data.s3.amazonaws.com/photos/304733847/medium.jpeg","Scherenschwanz-Sergeant","Actinopterygii","49401","2","0","2023-07-28","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-07-27 00:00:00 +0200","Marsa 'Alam, EG-BA, EG","24.7888501966","35.0529315994","","Scissortail Sergeant","https://www.inaturalist.org/observations/175190930","https://inaturalist-open-data.s3.amazonaws.com/photos/304438080/medium.jpeg","Scherenschwanz-Sergeant","Actinopterygii","49401","2","0","2023-07-27","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-07-27 00:00:00 +0200","Marsa 'Alam, EG-BA, EG","24.7763479822","35.0673933013","","Scissortail Sergeant","https://www.inaturalist.org/observations/175189973","https://inaturalist-open-data.s3.amazonaws.com/photos/304436053/medium.jpeg","Scherenschwanz-Sergeant","Actinopterygii","49401","2","0","2023-07-27","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-07-26 10:18:55 +0300","Marsa 'Alam, EG-BA, EG","24.7167939715","35.0714872875","","Scissortail Sergeant","https://www.inaturalist.org/observations/175069513","https://inaturalist-open-data.s3.amazonaws.com/photos/304217177/medium.jpeg","Scherenschwanz-Sergeant","Actinopterygii","49401","1","0","2023-07-26","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2011-09-16 09:58:00 +0200","Safaga, Red Sea Governorate, Egypt","26.5722778431","34.0344787936","","Scissortail Sergeant","https://www.inaturalist.org/observations/173583220","https://static.inaturalist.org/photos/301459469/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2011-09-16","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-06-28 10:41:00 +0300","Hurghada, Al-Bahr-al-Ahmar, Egypte","27.4094530988","33.8740821299","","Scissortail Sergeant","https://www.inaturalist.org/observations/171223811","https://inaturalist-open-data.s3.amazonaws.com/photos/297088104/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-06-28","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-06-28 10:39:00 +0300","Hurghada, Al-Bahr-al-Ahmar, Egypte","27.4094530988","33.8740821299","","Scissortail Sergeant","https://www.inaturalist.org/observations/171223805","https://inaturalist-open-data.s3.amazonaws.com/photos/297087818/medium.jpeg","Abudefduf sexfasciatus","Actinopterygii","49401","1","0","2023-06-28","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-06-28 10:37:00 +0300","Hurghada, Al-Bahr-al-Ahmar, Egypte","27.4094530988","33.8740821299","","Scissortail Sergeant","https://www.inaturalist.org/observations/171223794","https://inaturalist-open-data.s3.amazonaws.com/photos/297087271/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-06-28","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-06-25 06:53:00 +0300","GQPW+HPR<U+060C> <U+0627><U+0644><U+0633><U+0648><U+064A><U+0633><U+060C> <U+0627><U+0644><U+062C><U+0648><U+0644><U+0641><U+060C> Egypte","27.5364835","33.7967729","","Scissortail Sergeant","https://www.inaturalist.org/observations/171213815","https://inaturalist-open-data.s3.amazonaws.com/photos/297061736/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-06-25","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-06-28 10:04:00 +0300","Dahab, South Sinai Governorate, Egypte","28.5162247862","34.5595613696","","Scissortail Sergeant","https://www.inaturalist.org/observations/171175999","https://inaturalist-open-data.s3.amazonaws.com/photos/297006175/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-06-28","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2022-08-18 09:30:00 +0200","Al Bahr al Ahmar, EG","26.9947319036","33.8009201547","","Scissortail Sergeant","https://www.inaturalist.org/observations/170028870","https://inaturalist-open-data.s3.amazonaws.com/photos/294841255/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","1","0","2022-08-18","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2022-08-18 12:40:00 +0200","Al Bahr al Ahmar, EG","26.8480431853","33.8138545986","","Scissortail Sergeant","https://www.inaturalist.org/observations/170028866","https://inaturalist-open-data.s3.amazonaws.com/photos/294841037/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","1","0","2022-08-18","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-06-27 08:53:29 +0300","XC78+PH, Qesm Sharm Ash Sheikh, 8753005, <U+0415><U+0433><U+0438><U+043F><U+0435><U+0442>","27.9638461944","34.4147949167","","Scissortail Sergeant","https://www.inaturalist.org/observations/169730482","https://inaturalist-open-data.s3.amazonaws.com/photos/294290257/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","1","0","2023-06-27","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-01-29 13:02:40 +0200","Hurghada","27.2578103627","33.811606653","","Scissortail Sergeant","https://www.inaturalist.org/observations/164947997","https://inaturalist-open-data.s3.amazonaws.com/photos/285467140/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-01-29","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-05-17 13:21:00 +0300","","26.75505815","34.0769398333","","Scissortail Sergeant","https://www.inaturalist.org/observations/163849817","https://inaturalist-open-data.s3.amazonaws.com/photos/283434737/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-05-17","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-05-18 19:53:21 +0300","Egypt","27.1860472222","33.9812694444","","Scissortail Sergeant","https://www.inaturalist.org/observations/163456392","https://inaturalist-open-data.s3.amazonaws.com/photos/282714787/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-05-18","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-04-04 12:50:00 +0200","Ras Mohammed National Park, EG-JS-SS, EG-JS, EG","27.8486076182","34.3099338214","","Scissortail Sergeant","https://www.inaturalist.org/observations/160279842","https://inaturalist-open-data.s3.amazonaws.com/photos/276964755/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","3","0","2023-04-04","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-04-14 11:30:00 +0300","Shushah P15","27.9311740041","34.912951163","","Scissortail Sergeant","https://www.inaturalist.org/observations/154850943","https://inaturalist-open-data.s3.amazonaws.com/photos/267599424/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-04-14","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-04-06 15:49:00 +0300","Aqaba Qasabah District, Jordan","29.4248075123","34.9717834781","","Scissortail Sergeant","https://www.inaturalist.org/observations/154426678","https://inaturalist-open-data.s3.amazonaws.com/photos/266831245/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-04-06","Asia/Amman","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2006-10-15 17:09:00 +0200","","23.3548591224","35.8198865007","","Scissortail Sergeant","https://www.inaturalist.org/observations/153921744","https://inaturalist-open-data.s3.amazonaws.com/photos/265907478/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2006-10-15","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-04-02 11:07:00 +0200","Dibab, Red Sea, EG","25.3400052419","34.739604144","","Scissortail Sergeant","https://www.inaturalist.org/observations/153176882","https://inaturalist-open-data.s3.amazonaws.com/photos/264529266/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","1","0","2023-04-02","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-04-02 11:10:00 +0200","Marsa Alam, Red Sea Governorate, Egypt","25.3399242019","34.739359603","","Scissortail Sergeant","https://www.inaturalist.org/observations/153176607","https://inaturalist-open-data.s3.amazonaws.com/photos/264524147/medium.png","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-04-02","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-04-02 14:16:11 +0200","Dibab, Red Sea, EG","25.3401512241","34.7393601562","","Scissortail Sergeant","https://www.inaturalist.org/observations/153166321","https://inaturalist-open-data.s3.amazonaws.com/photos/264510104/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","4","0","2023-04-02","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-04-01 09:04:00 +0200","Dibab, Red Sea, EG","25.3406998469","34.7392455448","","Scissortail Sergeant","https://www.inaturalist.org/observations/153061849","https://inaturalist-open-data.s3.amazonaws.com/photos/264312536/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-04-01","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-03-29 10:00:00 +0300","Al-Fahl (Coral Village)","22.30565","38.96595","","Scissortail Sergeant","https://www.inaturalist.org/observations/152944679","https://inaturalist-open-data.s3.amazonaws.com/photos/264091313/medium.png","Scissortail Sergeant","Actinopterygii","49401","3","0","2023-03-29","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2022-01-06 10:13:00 +0300","Ras Mohammed National Park, Tabuk, Saudi Arabia","27.9877777778","34.4668972222","","Scissortail Sergeant","https://www.inaturalist.org/observations/152603046","https://inaturalist-open-data.s3.amazonaws.com/photos/263458112/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","2","0","2022-01-06","Riyadh","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-03-26 23:24:44 +0200","Rotes Meer","26.7904815674","33.936050415","","Scissortail Sergeant","https://www.inaturalist.org/observations/152426560","https://inaturalist-open-data.s3.amazonaws.com/photos/263131591/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","3","0","2023-03-26","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-03-19 23:18:00 +0200","Marsa Alam, Red Sea Governorate, Egypt","25.3396236199","34.7397136785","","Scissortail Sergeant","https://www.inaturalist.org/observations/151624789","https://inaturalist-open-data.s3.amazonaws.com/photos/261642336/medium.jpeg","Scissortail Sergeant","Actinopterygii","49401","3","0","2023-03-19","Cairo","Abudefduf sexfasciatus"
"Abudefduf sexfasciatus","2023-03-19 10:49:36 +0200","Dibab, Rotes Meer, EG","25.3407654104","34.7388525108","","Scissortail Sergeant","https://www.inaturalist.org/observations/151604619","https://static.inaturalist.org/photos/261606769/medium.jpg","Scissortail Sergeant","Actinopterygii","49401","2","0","2023-03-19","Cairo","Abudefduf sexfasciatus"
